magazine_id,issue_id,issue_label,issue_date_iso,language,form
Nicron,62_1997-11-13,62,1997-11-13,ru,
Nicron,63_1997-11-20,63,1997-11-20,ru,
Nicron,64_1997-11-27,64,1997-11-27,ru,
Nicron,65_1997-12-04,65,1997-12-04,ru,
Nicron,66_1997-12-11,66,1997-12-11,ru,
Nicron,67_1997-12-18,67,1997-12-18,ru,
Nicron,68_1997-12-25,68,1997-12-25,ru,
Nicron,69_1997-12-30,69,1997-12-30,ru,
Nicron,70_1998-01-08,70,1998-01-08,ru,
Nicron,71_1998-01-15,71,1998-01-15,ru,
Nicron,72_1998-01-26,72,1998-01-26,ru,
Nicron,73_1998-01-29,73,1998-01-29,ru,
Nicron,74_1998-02-05,74,1998-02-05,ru,
Nicron,75_1998-02-12,75,1998-02-12,ru,
Nicron,76_1998-02-19,76,1998-02-19,ru,
Nicron,77_1998-02-26,77,1998-02-26,ru,
Nicron,78_1998-03-05,78,1998-03-05,ru,
Nicron,79_1998-03-12,79,1998-03-12,ru,
Nicron,80_1998-03-19,80,1998-03-19,ru,
Nicron,81_1998-03-26,81,1998-03-26,ru,
Nicron,82_1998-03-31,82,1998-03-31,ru,
Nicron,83_1998-04-02,83,1998-04-02,ru,
Nicron,84_1998-04-09,84,1998-04-09,ru,
Nicron,85_1998-04-16,85,1998-04-16,ru,
Nicron,86_1998-04-23,86,1998-04-23,ru,
Nicron,87_1998-04-30,87,1998-04-30,ru,
Nicron,88_1998-05-07,88,1998-05-07,ru,
Nicron,89_1998-05-14,89,1998-05-14,ru,
Nicron,90_1998-05-21,90,1998-05-21,ru,
Nicron,91_1998-05-28,91,1998-05-28,ru,
Nicron,92_1998-06-04,92,1998-06-04,ru,
Nicron,93_1998-06-11,93,1998-06-11,ru,
Nicron,94_1998-06-18,94,1998-06-18,ru,
Nicron,95_1998-07-02,95,1998-07-02,ru,
Nicron,96_1998-07-09,96,1998-07-09,ru,
Nicron,97_1998-07-16,97,1998-07-16,ru,
Nicron,98_1998-07-23,98,1998-07-23,ru,
Nicron,99_1998-08-15,99,1998-08-15,ru,
Nikfe,0B_1999-05-03,0B,1999-05-03,ru,
Nikfe,0C_1999-05-03,0C,1999-05-03,ru,
Nonsense,01_2002-03-13,01,2002-03-13,ru,
Noosfera,01_2003-11-30,01,2003-11-30,ru,
Numberology,01_1997-12-31,01,1997-12-31,ru,
Odyssey_Magazine,00_1996-12-11,00,1996-12-11,ru,
Odyssey_Magazine,01_1997-03-05,01,1997-03-05,ru,
Odyssey_Magazine,02_1997-07-14,02,1997-07-14,ru,
Odyssey_paper,01_1998-11-29,01,1998-11-29,ru,
Odyssey_paper,02_1998-12-27,02,1998-12-27,ru,
Odyssey_paper,03_1999-01-03,03,1999-01-03,ru,
Odyssey_paper,04_1999-01-11,04,1999-01-11,ru,
Odyssey_paper,05_1999-02-11,05,1999-02-11,ru,
Odyssey_paper,06_1999-02-25,06,1999-02-25,ru,
Odyssey_paper,07_1999-03-17,07,1999-03-17,ru,
Odyssey_paper,08_1999-03-31,08,1999-03-31,ru,
Offline,02_1996-03-04,02,1996-03-04,ru,
Offline,03_1996-03-07,03,1996-03-07,ru,
Offline,04_1996-04-27,04,1996-04-27,ru,
On-Line,01_1995-09-02,01,1995-09-02,ru,
On-Line,02_1995-09-14,02,1995-09-14,ru,
On-Line,03_1995-09-28,03,1995-09-28,ru,
On-Line,04_1995-10-01,04,1995-10-01,ru,
On-Line,05_1995-10-08,05,1995-10-08,ru,
On-Line,06_1995-10-15,06,1995-10-15,ru,
On-Line,07_1995-10-22,07,1995-10-22,ru,
On-Line,08_1995-10-29,08,1995-10-29,ru,
On-Line,09_1995-11-05,09,1995-11-05,ru,
On-Line,10_1995-11-12,10,1995-11-12,ru,
On-Line,11_1995-11-19,11,1995-11-19,ru,
On-Line,12_1995-11-26,12,1995-11-26,ru,
On-Line,13_1995-12-03,13,1995-12-03,ru,
On-Line,14_1995-12-10,14,1995-12-10,ru,
On-Line,15_1995-12-17,15,1995-12-17,ru,
On-Line,16_1995-12-24,16,1995-12-24,ru,
On-Line,17_1995-12-31,17,1995-12-31,ru,
On-Line,18_1996-01-07,18,1996-01-07,ru,
On-Line,19_1996-01-14,19,1996-01-14,ru,
On-Line,20_1996-01-21,20,1996-01-21,ru,
On-Line,21_1996-01-28,21,1996-01-28,ru,
On-Line,22_1996-02-04,22,1996-02-04,ru,
On-Line,23_1996-02-12,23,1996-02-12,ru,
On-Line,24_1996-02-18,24,1996-02-18,ru,
On-Line,25_1996-02-25,25,1996-02-25,ru,
On-Line,26_1996-03-03,26,1996-03-03,ru,
On-Line,27_1996-03-10,27,1996-03-10,ru,
On-Line,28_1996-03-17,28,1996-03-17,ru,
On-Line,29_1996-03-24,29,1996-03-24,ru,
On-Line,30_1996-03-31,30,1996-03-31,ru,
On-Line,31_1996-04-07,31,1996-04-07,ru,
On-Line,32_1996-04-14,32,1996-04-14,ru,
On-Line,33_1996-04-21,33,1996-04-21,ru,
On-Line,34_1996-04-28,34,1996-04-28,ru,
On-Line,35_1996-05-05,35,1996-05-05,ru,
On-Line,36_1996-05-12,36,1996-05-12,ru,
On-Line,37_1996-05-20,37,1996-05-20,ru,
On-Line,38_1996-05-26,38,1996-05-26,ru,
On-Line,39_1996-06-01,39,1996-06-01,ru,
On-Line,40_1996-06-09,40,1996-06-09,ru,
On-Line,41_1996-06-16,41,1996-06-16,ru,
On-Line,42_1996-06-24,42,1996-06-24,ru,
On-Line,43_1996-06-30,43,1996-06-30,ru,
On-Line,44_1996-07-07,44,1996-07-07,ru,
On-Line,45_1996-07-14,45,1996-07-14,ru,
On-Line,46_1996-07-21,46,1996-07-21,ru,
On-Line,47_1996-07-28,47,1996-07-28,ru,
On-Line,48_1996-08-04,48,1996-08-04,ru,
On-Line,49_1996-08-11,49,1996-08-11,ru,
On-Line,50_1996-08-18,50,1996-08-18,ru,
On-Line,51_1996-08-25,51,1996-08-25,ru,
On-Line,52_1996-09-01,52,1996-09-01,ru,
On-Line,53_1996-09-08,53,1996-09-08,ru,
On-Line,54_1996-09-15,54,1996-09-15,ru,
On-Line,55_1996-09-22,55,1996-09-22,ru,
On-Line,56_1996-09-29,56,1996-09-29,ru,
On-Line,57_1996-10-06,57,1996-10-06,ru,
On-Line,58_1996-10-13,58,1996-10-13,ru,
On-Line,59_1996-10-22,59,1996-10-22,ru,
On-Line,60_1996-10-27,60,1996-10-27,ru,
On-Line,61_1996-11-03,61,1996-11-03,ru,
On-Line,62_1996-12-03,62,1996-12-03,ru,
On-Line,63_1996-11-24,63,1996-11-24,ru,
On-Line,64_1996-12-08,64,1996-12-08,ru,
On-Line,65_1996-12-15,65,1996-12-15,ru,
On-Line,66_1996-12-22,66,1996-12-22,ru,
On-Line,67_1996-12-29,67,1996-12-29,ru,
On-Line,68_1997-01-12,68,1997-01-12,ru,
On-Line,69_1997-01-19,69,1997-01-19,ru,
On-Line,70_1997-01-26,70,1997-01-26,ru,
On-Line,71_1997-02-02,71,1997-02-02,ru,
On-Line,72_1997-02-09,72,1997-02-09,ru,
On-Line,73_1997-02-16,73,1997-02-16,ru,
On-Line,74_1997-02-23,74,1997-02-23,ru,
On-Line,75_1997-03-09,75,1997-03-09,ru,
On-Line,76_1997-03-23,76,1997-03-23,ru,
On-Line,77_1997-04-03,77,1997-04-03,ru,
On-Line,78_1997-04-15,78,1997-04-15,ru,
On-Line,79_1997-04-23,79,1997-04-23,ru,
On-Line,80_1996-04-30,80,1996-04-30,ru,
On-Line,81_1997-05-08,81,1997-05-08,ru,
On-Line,82_1997-05-16,82,1997-05-16,ru,
On-Line,83_1997-05-29,83,1997-05-29,ru,
On-Line,84_1997-06-11,84,1997-06-11,ru,
On-Line,85_1997-07-02,85,1997-07-02,ru,
Open_Letters,01_1999-06-20,01,1999-06-20,ru,
Open_Letters,02_2000-02-20,02,2000-02-20,ru,
Open_Letters,03_2000-05-05,03,2000-05-05,ru,
Open_Letters,04_2000-10-21,04,2000-10-21,ru,
Open_Letters,05_2000-11-30,05,2000-11-30,ru,
Open_Letters,06_2001-02-12,06,2001-02-12,ru,
Open_Letters,07_2001-03-11,07,2001-03-11,ru,
Open_Letters,08_2001-09-30,08,2001-09-30,ru,
Open_Letters,09_2002-10-06,09,2002-10-06,ru,
Open_Letters,10_2002-12-28,10,2002-12-28,ru,
Opex,00_2002-03-26,00,2002-03-26,ru,
Opex,01_2002-03-30,01,2002-03-30,ru,
Opex,02_2002-02-02,02,2002-02-02,ru,
Opex,03_2002-04-06,03,2002-04-06,ru,
Opex,04_2002-05-03,04,2002-05-03,ru,
Opex,05_2002-06-10,05,2002-06-10,ru,
Opex,06_2002-06-16,06,2002-06-16,ru,
Opex,07_2002-06-19,07,2002-06-19,ru,
Opex,08_2002-06-23,08,2002-06-23,ru,
Optron,01_1997-10-03,01,1997-10-03,ru,
Optron,02_1997-10-24,02,1997-10-24,ru,
Optron,03_1997-11-07,03,1997-11-07,ru,
Optron,04_1997-11-21,04,1997-11-21,ru,
Optron,05_1998-12-05,05,1998-12-05,ru,
Optron,06_1998-01-09,06,1998-01-09,ru,
Optron,07_1998-02-13,07,1998-02-13,ru,
Optron,08_1998-02-27,08,1998-02-27,ru,
Optron,09_1998-03-13,09,1998-03-13,ru,
Optron,10_1998-04-03,10,1998-04-03,ru,
Optron,11_1998-04-24,11,1998-04-24,ru,
Optron,12_1998-05-22,12,1998-05-22,ru,
Optron,13_1998-06-12,13,1998-06-12,ru,
Optron,14_1998-07-03,14,1998-07-03,ru,
Optron,15_1998-07-24,15,1998-07-24,ru,
Optron,16_1998-08-14,16,1998-08-14,ru,
Optron,17_1998-09-04,17,1998-09-04,ru,
Optron,18_1998-09-18,18,1998-09-18,ru,
Optron,19_1998-10-02,19,1998-10-02,ru,
Optron,20_1998-10-25,20,1998-10-25,ru,
Optron,21_1998-11-27,21,1998-11-27,ru,
Optron,22_1998-12-29,22,1998-12-29,ru,
Optron,23_1999-01-19,23,1999-01-19,ru,
Optron,24_1999-02-22,24,1999-02-22,ru,
Optron,25_1999-04-19,25,1999-04-19,ru,
Optron,26_1999-03-31,26,1999-03-31,ru,
Optron,27_1999-05-08,27,1999-05-08,ru,
Optron,28_1999-06-08,28,1999-06-08,ru,
Optron,29_1999-07-20,29,1999-07-20,ru,
Optron,30_1999-09-03,30,1999-09-03,ru,
Optron,31_1999-09-28,31,1999-09-28,ru,
Optron,32_1999-10-22,32,1999-10-22,ru,
Optron,33_1999-11-20,33,1999-11-20,ru,
Optron,34_1999-12-30,34,1999-12-30,ru,
Optron,35_2000-04-25,35,2000-04-25,ru,
Optron,36_2000-06-16,36,2000-06-16,ru,
Optron,37_2000-08-09,37,2000-08-09,ru,
Optron,38_2000-08-18,38,2000-08-18,ru,
Optron,39_2000-09-13,39,2000-09-13,ru,
Optron,40_2000-10-03,40,2000-10-03,ru,
Optron,41_2000-11-19,41,2000-11-19,ru,
Optron,42_2001-01-12,42,2001-01-12,ru,
Optron,43_2001-04-10,43,2001-04-10,ru,
Orphan,01_2000-06-13,01,2000-06-13,ru,
Ostrov,11_2000-02-15,11,2000-02-15,ru,
Outlet,004_1987-01-07,004,1987-01-07,ru,
Outlet,1-3_1987-01-01,1-3,1987-01-01,ru,
Overlog,01_0000-01-01,01,0000-01-01,ru,
Overlog,02_0000-01-01,02,0000-01-01,ru,
Overlog,03_1999-03-17,03,1999-03-17,ru,
Overlog,04_1999-03-17,04,1999-03-17,ru,
Pioneer,01_1996-03-24,01,1996-03-24,ru,
Pioneer,02_1996-05-27,02,1996-05-27,ru,
Pioneer,03_1995-12-31,03,1995-12-31,ru,
Platinum,01_1996-08-08,01,1996-08-08,ru,
Platinum,02_1996-11-08,02,1996-11-08,ru,
Plutonium,01_0000-01-01,01,0000-01-01,ru,
Plutonium,02_1998-09-14,02,1998-09-14,ru,
Plutonium,03_1998-09-14,03,1998-09-14,ru,
Plutonium,04_0000-01-01,04,0000-01-01,ru,
Plutonium,05_0000-01-01,05,0000-01-01,ru,
Plutonium,06_0000-01-01,06,0000-01-01,ru,
Plutonium,07_0000-01-01,07,0000-01-01,ru,
Plutonium,08_1998-10-09,08,1998-10-09,ru,
Plutonium,09_1998-10-09,09,1998-10-09,ru,
Plutonium,10.5_0000-01-01,10.5,0000-01-01,ru,
Plutonium,10_0000-01-01,10,0000-01-01,ru,
Plutonium,11_0000-01-01,11,0000-01-01,ru,
Plutonium,12_0000-01-01,12,0000-01-01,ru,
Plutonium,13_0000-01-01,13,0000-01-01,ru,
Plutonium,14_1999-11-01,14,1999-11-01,ru,
Plutonium,15_1999-11-01,15,1999-11-01,ru,
Plutonium,16_0000-01-01,16,0000-01-01,ru,
Plutonium,17_0000-01-01,17,0000-01-01,ru,
Plutonium,18_2001-06-30,18,2001-06-30,ru,
Plutonium,19_2001-08-20,19,2001-08-20,ru,
Plutonium,2000_1999-12-30,2000,1999-12-30,ru,
Point,01_0000-01-01,01,0000-01-01,ru,
Polesse,00_1998-12-29,00,1998-12-29,ru,
Polesse,01_1999-01-14,01,1999-01-14,ru,
Polesse,02_1999-02-05,02,1999-02-05,ru,
Polesse,03_1999-03-06,03,1999-03-06,ru,
Polesse,04_1999-04-16,04,1999-04-16,ru,
Polesse,05_1999-03-31,05,1999-03-31,ru,
Polesse,06_1999-05-19,06,1999-05-19,ru,
Polesse,07_1999-05-25,07,1999-05-25,ru,
Polesse,08_1999-06-19,08,1999-06-19,ru,
Polesse,09_1999-07-14,09,1999-07-14,ru,
Polesse,10_1999-09-04,10,1999-09-04,ru,
Polesse,11_1999-09-29,11,1999-09-29,ru,
Polesse,12_1999-10-04,12,1999-10-04,ru,
Polesse,13_1999-10-17,13,1999-10-17,ru,
Polesse,14_1999-12-29,14,1999-12-29,ru,
Polesse,15_1999-12-30,15,1999-12-30,ru,
Polesse,16_2000-02-24,16,2000-02-24,ru,
Polesse,17_2000-05-31,17,2000-05-31,ru,
Polesse,18_2001-02-28,18,2001-02-28,ru,
Polesse,19_2001-03-31,19,2001-03-31,ru,
Polesse,4.5_1999-03-30,4.5,1999-03-30,ru,
Polnoch,01_1998-08-14,01,1998-08-14,ru,
Power,01_1996-09-22,01,1996-09-22,ru,
Power,02_1996-09-29,02,1996-09-29,ru,
Power,03_1996-10-06,03,1996-10-06,ru,
Power,04_1996-10-13,04,1996-10-13,ru,
Power,05_1996-10-27,05,1996-10-27,ru,
Prikoly,02_1996-02-26,02,1996-02-26,ru,
Prikoly,03_1996-02-26,03,1996-02-26,ru,
Prikoly,04_1996-02-25,04,1996-02-25,ru,
Profi_Club,02_1996-09-18,02,1996-09-18,ru,
Promised_Land,01_2000-12-31,01,2000-12-31,ru,
Promised_Land,02_2002-08-25,02,2002-08-25,ru,
Promised_Land,03_2002-12-14,03,2002-12-14,ru,
Promised_Land,04_2003-02-28,04,2003-02-28,ru,
Proton,01_1997-09-27,01,1997-09-27,ru,
Proton,02_1997-10-05,02,1997-10-05,ru,
Proton,03_1997-10-12,03,1997-10-12,ru,
Proton,04_1997-10-20,04,1997-10-20,ru,
Proton,05_1997-10-27,05,1997-10-27,ru,
Proton,06_1997-11-03,06,1997-11-03,ru,
Proton,07_1997-11-10,07,1997-11-10,ru,
Proton,08_1997-11-17,08,1997-11-17,ru,
Proton,09_1997-11-24,09,1997-11-24,ru,
Proton,10_1997-11-24,10,1997-11-24,ru,
Proton,11_1997-12-09,11,1997-12-09,ru,
Proton,12_1997-12-16,12,1997-12-16,ru,
Proton,13_1997-12-23,13,1997-12-23,ru,
Proton,14_1997-12-30,14,1997-12-30,ru,
Proton,15_1998-01-06,15,1998-01-06,ru,
Proton,16_1998-01-14,16,1998-01-14,ru,
Proton,17_1998-01-19,17,1998-01-19,ru,
Proton,18_1998-01-27,18,1998-01-27,ru,
Proton,19_1998-02-03,19,1998-02-03,ru,
Proton,20_1998-02-10,20,1998-02-10,ru,
Proton,21_1998-02-17,21,1998-02-17,ru,
Proton,22_1998-02-23,22,1998-02-23,ru,
Proton,23_1998-03-03,23,1998-03-03,ru,
Proton,24_1998-03-10,24,1998-03-10,ru,
Proton,25_1998-03-16,25,1998-03-16,ru,
Proton,26_1998-03-23,26,1998-03-23,ru,
Proton,27_1998-04-01,27,1998-04-01,ru,
Proton,28_1998-04-07,28,1998-04-07,ru,
Proton,29_1998-04-15,29,1998-04-15,ru,
Proton,30_1998-04-23,30,1998-04-23,ru,
Proton,31_1998-05-01,31,1998-05-01,ru,
Proton,32_1998-05-06,32,1998-05-06,ru,
Proton,33_1998-05-13,33,1998-05-13,ru,
Proton,34_1998-05-20,34,1998-05-20,ru,
Proton,35_1998-05-27,35,1998-05-27,ru,
Proton,36_1998-05-04,36,1998-05-04,ru,
Proton,37_1998-06-11,37,1998-06-11,ru,
Proton,38_1998-06-18,38,1998-06-18,ru,
Proton,39_1998-06-24,39,1998-06-24,ru,
Proton,40_1998-07-02,40,1998-07-02,ru,
Proton,41_1998-07-09,41,1998-07-09,ru,
Proton,42_1998-07-17,42,1998-07-17,ru,
Proton,43_1998-07-24,43,1998-07-24,ru,
Proton,44_1998-07-31,44,1998-07-31,ru,
Proton,45_1998-08-07,45,1998-08-07,ru,
Proton,46_1998-08-14,46,1998-08-14,ru,
Proton,47_1998-09-08,47,1998-09-08,ru,
Proton,48_1998-10-01,48,1998-10-01,ru,
Psychoz,01_1999-08-11,01,1999-08-11,ru,
Psychoz,02_1999-09-06,02,1999-09-06,ru,
Psychoz,03_1999-09-26,03,1999-09-26,ru,
Psychoz,04_1999-09-26,04,1999-09-26,ru,
Psychoz,05_0000-01-01,05,0000-01-01,ru,
Psychoz,06_0000-01-01,06,0000-01-01,ru,
Psychoz,07_0000-01-01,07,0000-01-01,ru,
Psychoz,08_0000-01-01,08,0000-01-01,ru,
Psychoz,09_0000-01-01,09,0000-01-01,ru,
Psychoz,10_0000-01-01,10,0000-01-01,ru,
Psychoz,11_0000-01-01,11,0000-01-01,ru,
Psychoz,12_0000-01-01,12,0000-01-01,ru,
Psychoz,13_2002-11-26,13,2002-11-26,ru,
Psychoz,14_2002-12-31,14,2002-12-31,ru,
Psychoz,15_2002-12-31,15,2002-12-31,ru,
Psychoz,16_0000-01-01,16,0000-01-01,ru,
Psychoz,17_0000-01-01,17,0000-01-01,ru,
Psychoz,18_0000-01-01,18,0000-01-01,ru,
Public_Spirit,01_1997-05-17,01,1997-05-17,ru,
Punk,02_0000-01-01,02,0000-01-01,ru,
RIP,01_1997-11-23,01,1997-11-23,ru,
RIP,02_1997-11-29,02,1997-11-29,ru,
RIP,03_1997-12-06,03,1997-12-06,ru,
RIP,04_1997-12-13,04,1997-12-13,ru,
RIP,05_1997-12-20,05,1997-12-20,ru,
RIP,06_1998-01-10,06,1998-01-10,ru,
RIP,07_1998-01-24,07,1998-01-24,ru,
RIP,08_1998-08-09,08,1998-08-09,ru,
RIP,09_1998-08-22,09,1998-08-22,ru,
RIP,10_1998-09-12,10,1998-09-12,ru,
RIP,11_2000-11-05,11,2000-11-05,ru,
RIP,12_2001-01-07,12,2001-01-07,ru,
RIP,13_2001-01-01,13,2001-01-01,ru,
RIP,14_2001-02-24,14,2001-02-24,ru,
RIP,15_2001-03-10,15,2001-03-10,ru,
RST,01_1998-06-25,01,1998-06-25,ru,
RST,02_1998-06-25,02,1998-06-25,ru,
RST,04_2002-08-17,04,2002-08-17,ru,
RUSH,01_1999-05-29,01,1999-05-29,ru,
RUSH,02_1999-11-30,02,1999-11-30,ru,
Realtime,01_1996-01-13,01,1996-01-13,ru,
Realtime,02_1996-02-29,02,1996-02-29,ru,
Red_Press,01_2001-08-29,01,2001-08-29,ru,
Reflex,01_1997-10-03,01,1997-10-03,ru,
Review,01_1997-10-31,01,1997-10-31,ru,
Revival,01_1997-06-14,01,1997-06-14,ru,
Revival,02_1997-07-06,02,1997-07-06,ru,
Revival,03_1997-08-02,03,1997-08-02,ru,
Revival,04_1997-10-20,04,1997-10-20,ru,
Rumorz,01_0000-01-01,01,0000-01-01,ru,
SOSG,01_1999-10-20,01,1999-10-20,ru,
SOSG,02_1999-10-25,02,1999-10-25,ru,
SOSG,03_1999-11-12,03,1999-11-12,ru,
SOSG,04_1999-11-17,04,1999-11-17,ru,
SOSG,05_1999-12-07,05,1999-12-07,ru,
SOSG,06_1999-12-15,06,1999-12-15,ru,
SPbZXNet-Pointovka,01_2002-07-14,01,2002-07-14,ru,
SPb_ZX_Week,01_1998-02-20,01,1998-02-20,ru,
SPb_ZX_Week,02_1998-02-23,02,1998-02-23,ru,
Scene_News,01_2000-11-23,01,2000-11-23,ru,
Scenergy,01_1999-05-31,01,1999-05-31,ru,
Scenergy,02_1999-12-31,02,1999-12-31,ru,
Scream,01_2001-05-31,01,2001-05-31,ru,
Scream,02_2002-01-29,02,2002-01-29,ru,
Scream,03_2003-01-31,03,2003-01-31,ru,
Scream,04_2004-09-30,04,2004-09-30,ru,
Scream,11_2011-08-26,11,2011-08-26,ru,
Screamergy,00_2002-09-01,00,2002-09-01,ru,
Screamergy,01_2002-10-01,01,2002-10-01,ru,
Screamergy,02_2003-02-01,02,2003-02-01,ru,
Screamergy,03_2003-03-01,03,2003-03-01,ru,
Scroller,01_1992-01-01,01,1992-01-01,ru,
Scroller,02_0000-01-01,02,0000-01-01,ru,
Shock,01_1998-01-01,01,1998-01-01,ru,
Shocker,01_1998-01-20,01,1998-01-20,ru,
Shupashkar,02_1999-10-09,02,1999-10-09,ru,
SibNews,01_2017-05-27,01,2017-05-27,ru,
SibNews,02_2017-06-04,02,2017-06-04,ru,
SibNews,03_2017-06-12,03,2017-06-12,ru,
SibNews,04_2017-07-25,04,2017-07-25,ru,
SibNews,05_2017-09-17,05,2017-09-17,ru,
SibNews,06_2017-10-31,06,2017-10-31,ru,
SibNews,07_2017-12-28,07,2017-12-28,ru,
SibNews,08_2018-01-01,08,2018-01-01,ru,
Sinc_Re-Stared,01_0000-01-01,01,0000-01-01,ru,
Sinc_Re-Stared,02_0000-01-01,02,0000-01-01,ru,
Sinc_Re-Stared,03_2006-02-28,03,2006-02-28,ru,
Sinclair_Club,01_1999-12-09,01,1999-12-09,ru,
Sinclair_Club,02_2000-03-09,02,2000-03-09,ru,
Sinclair_Club,03_2000-06-19,03,2000-06-19,ru,
Sinclair_Club,04_2001-05-25,04,2001-05-25,ru,
Sinclair_Club,05_2001-12-31,05,2001-12-31,ru,
Sinclair_Town,01_1995-03-31,01,1995-03-31,ru,
Sinclair_Town,02_1994-12-31,02,1994-12-31,ru,
Skimer,01_2000-07-31,01,2000-07-31,ru,
Skimer,02_2000-09-30,02,2000-09-30,ru,
Sky_Net,01_1996-08-22,01,1996-08-22,ru,
Sky_Net,02_1996-08-29,02,1996-08-29,ru,
Sky_Net,03_1996-09-22,03,1996-09-22,ru,
Sky_Net,04_1996-10-04,04,1996-10-04,ru,
Sky_Net,05_1996-10-08,05,1996-10-08,ru,
Smeh,01_1997-05-28,01,1997-05-28,ru,
Sorrow_News,01_1998-02-28,01,1998-02-28,ru,
Sorrow_News,02_1998-03-31,02,1998-03-31,ru,
Sorrow_News,03_1998-03-31,03,1998-03-31,ru,
Sorrow_News,04_1998-04-30,04,1998-04-30,ru,
Sorrow_News,05_1998-04-30,05,1998-04-30,ru,
SpecInfo,01_1997-08-28,01,1997-08-28,ru,
SpecInfo,02_1997-09-23,02,1997-09-23,ru,
SpecInfo,03_1997-10-18,03,1997-10-18,ru,
SpecInfo,04_1998-01-31,04,1998-01-31,ru,
SpecInfo,05_1999-10-26,05,1999-10-26,ru,
Speccy,01_1995-09-30,01,1995-09-30,ru,
Speccy,02_1995-10-31,02,1995-10-31,ru,
Speccy,03_1995-12-31,03,1995-12-31,ru,
Speccy,04_1996-02-29,04,1996-02-29,ru,
Speccy,05_1996-04-30,05,1996-04-30,ru,
Speccy,06_1996-08-31,06,1996-08-31,ru,
Speccy,07_1996-12-31,07,1996-12-31,ru,
Speccy_Life,01_1998-10-19,01,1998-10-19,ru,
Spectrofon,00_1993-11-30,00,1993-11-30,ru,
Spectrofon,01_1993-12-31,01,1993-12-31,ru,
Spectrofon,02_1994-01-31,02,1994-01-31,ru,
Spectrofon,03_1994-02-28,03,1994-02-28,ru,
Spectrofon,04_1994-03-31,04,1994-03-31,ru,
Spectrofon,05_1994-04-30,05,1994-04-30,ru,
Spectrofon,06_1994-05-31,06,1994-05-31,ru,
Spectrofon,07_1994-06-30,07,1994-06-30,ru,
Spectrofon,08_1994-07-31,08,1994-07-31,ru,
Spectrofon,09_1994-09-30,09,1994-09-30,ru,
Spectrofon,10_1995-02-02,10,1995-02-02,ru,
Spectrofon,11_1995-02-23,11,1995-02-23,ru,
Spectrofon,12_1995-03-24,12,1995-03-24,ru,
Spectrofon,13_1995-05-12,13,1995-05-12,ru,
Spectrofon,14_1995-08-23,14,1995-08-23,ru,
Spectrofon,15_1995-10-04,15,1995-10-04,ru,
Spectrofon,16_1995-12-20,16,1995-12-20,ru,
Spectrofon,17_1996-02-01,17,1996-02-01,ru,
Spectrofon,18_1996-03-22,18,1996-03-22,ru,
Spectrofon,19_1996-03-31,19,1996-03-31,ru,
Spectrofon,20_1996-10-11,20,1996-10-11,ru,
Spectrofon,21_1996-12-04,21,1996-12-04,ru,
Spectrofon,22_1997-07-20,22,1997-07-20,ru,
Spectrofon,23_1997-07-20,23,1997-07-20,ru,
Spectrofun,01_1997-03-31,01,1997-03-31,ru,
Spectrofun,02_1997-05-31,02,1997-05-31,ru,
Spectrofun,03_1997-06-30,03,1997-06-30,ru,
Spectron,01_1994-12-31,01,1994-12-31,ru,
Spectrophoby,01_1995-08-17,01,1995-08-17,ru,
Spectrophoby,02_1995-10-20,02,1995-10-20,ru,
Spectrophoby,03_1995-12-21,03,1995-12-21,ru,
Spectrophoby,04_1996-03-08,04,1996-03-08,ru,
Spectrophoby,05_1996-07-31,05,1996-07-31,ru,
Spectrophoby,06_1996-12-11,06,1996-12-11,ru,
Spectrum_Expert,01_1997-10-31,01,1997-10-31,ru,
Spectrum_Expert,02_1998-03-31,02,1998-03-31,ru,
Spectrum_Land,02_1996-10-31,02,1996-10-31,ru,
Spectrum_News,01_1993-02-28,01,1993-02-28,ru,
Spectrum_Progress,01_1996-09-30,01,1996-09-30,ru,
Spectrum_Progress,02_1997-01-19,02,1997-01-19,ru,
Spectrum_Progress,03_1998-04-01,03,1998-04-01,ru,
Spectrumania,01_0000-01-01,01,0000-01-01,ru,
Spite,01_1997-09-10,01,1997-09-10,ru,
Spite,02_1997-09-10,02,1997-09-10,ru,
Spite,03_1997-11-08,03,1997-11-08,ru,
Star,01_1996-08-30,01,1996-08-30,ru,
Star,02_1996-10-12,02,1996-10-12,ru,
Stump,01_1997-05-06,01,1997-05-06,ru,
Stump,02_1997-08-22,02,1997-08-22,ru,
Stump,03_1997-09-05,03,1997-09-05,ru,
Stump,04_1997-10-06,04,1997-10-06,ru,
Subliminal_Extacy,00_1994-01-01,00,1994-01-01,ru,
Subliminal_Extacy,01_1995-01-01,01,1995-01-01,ru,
Subliminal_Extacy,02_1995-01-01,02,1995-01-01,ru,
Subliminal_Extacy,03_2001-04-01,03,2001-04-01,ru,
Sweet,01_1997-01-24,01,1997-01-24,ru,
Tales_from_Crypt,01_1999-01-12,01,1999-01-12,ru,
TargeT,01_1999-06-12,01,1999-06-12,ru,
TargeT,02_1999-06-15,02,1999-06-15,ru,
TargeT,03_1999-06-16,03,1999-06-16,ru,
TargeT,04_1999-06-26,04,1999-06-26,ru,
TargeT,05_1999-08-27,05,1999-08-27,ru,
TargeT,06_2000-03-18,06,2000-03-18,ru,
TargeT,07_2000-12-02,07,2000-12-02,ru,
TargeT,08_2001-02-01,08,2001-02-01,ru,
TargeT,09_2001-09-01,09,2001-09-01,ru,
